operating_hours,temperature,vibration,pressure,age_months,maintenance_count,load_percentage,rpm,humidity,power_consumption,failure
4782.1,116.9,7.24,158.0,2,8,13.2,4712.9,50.6,1770.0,1
7390.2,83.0,3.48,175.1,22,0,17.0,3044.6,67.6,662.2,1
7621.1,41.1,3.9,109.3,5,6,17.3,3399.6,71.7,1523.0,0
543.6,60.6,7.42,134.6,7,11,80.0,1120.1,78.9,1236.9,0
4495.4,76.0,4.17,84.2,20,9,41.5,1505.0,64.5,244.5,0
7510.3,95.4,3.9,143.3,92,18,30.5,4553.2,38.8,886.9,1
6037.6,98.7,4.63,51.8,77,15,77.3,3646.2,86.7,1692.1,0
10277.9,119.6,5.51,123.3,2,5,25.3,1352.4,80.8,699.2,1
7904.3,63.0,0.86,146.6,32,10,32.2,3065.9,32.0,1016.3,0
1955.2,83.1,6.57,187.7,90,18,48.8,4706.4,82.0,1028.4,1
846.8,82.7,3.48,107.2,3,18,39.8,2053.3,92.9,1274.2,0
7709.0,72.5,0.58,164.8,41,17,62.7,1336.2,67.8,1779.6,0
318.1,53.5,6.29,139.7,42,14,40.4,4739.1,41.1,429.7,0
7029.3,118.2,3.02,189.1,120,15,45.4,2575.7,65.5,1058.8,1
11282.8,108.3,0.8,109.8,77,13,87.7,2377.6,45.7,906.1,1
6905.7,79.9,5.07,97.9,85,7,89.6,1704.1,70.7,662.2,1
4658.0,88.3,7.04,183.1,45,7,84.5,4512.1,60.9,1847.3,1
7719.5,58.2,7.1,57.4,101,1,87.8,4305.3,89.7,115.5,0
5499.0,83.5,7.66,70.5,87,5,61.3,2313.5,66.3,332.0,1
6547.4,95.6,6.94,62.4,71,12,68.2,637.8,36.0,1493.4,1
11297.6,81.2,0.02,176.5,17,12,60.1,2509.9,74.4,600.5,1
4633.2,119.2,3.04,51.6,92,20,80.7,1313.9,42.6,1474.0,1
11534.3,88.9,6.55,179.2,47,11,59.6,1142.3,40.4,1681.3,1
10864.2,69.7,2.93,117.7,94,1,20.0,2268.9,49.4,583.8,0
2349.5,101.8,4.81,50.6,69,20,82.9,945.8,20.9,464.7,0
832.3,53.6,4.85,110.2,24,19,78.5,4808.6,92.7,376.1,0
1209.3,70.8,2.92,78.0,71,11,83.8,713.9,59.9,480.2,0
218.7,67.8,7.24,143.7,34,16,27.1,2306.2,78.0,607.7,0
1133.3,74.5,4.03,151.9,120,5,34.4,1232.2,39.3,1750.6,0
8196.1,102.5,3.72,123.1,50,6,36.6,3599.7,76.0,1563.0,1
854.3,78.7,7.98,56.1,42,5,55.7,854.7,62.5,103.5,0
3827.7,103.5,3.95,148.4,33,20,22.0,2960.6,51.8,1760.8,0
10138.5,86.1,1.43,176.3,27,3,44.7,3979.0,92.8,249.7,0
279.3,67.4,4.1,158.0,78,20,26.4,4775.3,57.0,1345.0,0
9773.6,104.8,6.51,174.5,59,8,33.8,3643.4,69.3,387.8,1
3382.3,59.1,6.21,80.1,19,4,73.6,947.7,21.2,218.3,0
1418.0,58.0,6.31,183.3,112,9,86.9,898.3,42.6,1543.6,1
8360.8,80.4,5.66,98.3,115,14,12.1,3792.2,86.7,987.7,1
7547.3,60.9,2.03,52.0,102,7,60.9,1469.0,76.9,1238.2,0
10529.7,40.7,6.9,176.5,76,3,13.2,2512.6,60.3,908.2,1
8820.9,91.9,7.15,191.3,3,4,17.7,4894.8,87.5,227.6,1
9641.8,80.9,1.55,148.3,71,6,73.5,4189.6,56.5,1505.3,1
3384.4,75.6,1.04,84.7,120,5,76.2,4309.7,62.5,1658.7,1
2129.3,117.4,7.8,87.8,99,12,83.3,4373.5,48.7,178.7,1
9007.4,85.7,6.95,120.0,25,18,52.7,3288.0,66.5,813.9,1
9682.0,109.1,7.15,184.7,113,9,87.4,3847.7,43.9,1158.9,1
11886.1,51.2,7.09,72.4,15,14,25.0,2115.3,48.9,1249.8,0
4951.4,85.5,4.33,173.9,83,2,32.5,4993.0,92.5,1198.5,0
4464.2,109.4,5.17,93.7,60,17,22.1,1758.3,28.3,1416.6,1
9317.0,86.6,4.36,171.3,83,13,81.8,3155.0,27.9,1937.0,0
4089.6,97.4,0.41,188.0,23,2,30.6,1769.3,23.2,842.1,0
11169.1,69.8,5.96,114.1,11,10,24.0,1004.3,44.0,1157.6,0
10301.0,47.4,4.04,104.8,59,9,66.1,3054.1,49.9,1428.2,0
5147.9,76.6,5.18,170.3,85,16,16.9,2090.1,27.1,1225.6,1
9010.5,71.6,4.02,129.4,116,12,14.0,3124.5,61.2,834.8,1
9054.5,109.4,3.93,152.7,34,1,19.6,3014.1,63.7,1285.8,1
1237.5,59.5,1.37,143.4,103,12,10.0,2940.2,76.3,1335.2,0
10830.6,117.3,2.23,72.9,115,18,72.7,1054.9,93.2,1211.4,1
6063.0,116.7,1.27,176.7,7,4,60.6,2480.8,66.5,489.7,1
9917.5,59.8,1.57,79.4,106,15,28.9,4154.0,28.4,1061.4,1
3840.6,67.8,7.78,189.8,44,9,31.0,1918.1,26.6,1780.3,0
10746.3,111.6,1.22,87.6,119,11,83.0,2497.2,78.3,1750.3,1
4670.4,117.3,2.15,160.1,91,19,55.2,2722.2,68.8,1526.5,0
130.1,75.5,4.72,92.7,64,12,72.9,4382.3,32.1,1424.7,0
10864.6,65.7,4.88,97.7,114,20,50.7,3450.2,39.0,391.2,1
1095.4,82.1,1.23,96.5,23,15,31.4,950.9,76.3,973.0,0
3831.8,95.0,6.35,162.2,102,20,97.3,4393.3,62.5,310.8,1
11400.7,61.9,6.28,133.5,58,0,60.9,4244.3,63.9,1652.8,1
11407.3,98.9,1.9,182.4,20,8,21.8,3891.4,35.8,653.0,1
6881.3,44.1,2.31,96.1,27,15,46.5,2597.3,67.2,1557.0,0
7582.0,43.9,7.5,153.8,117,18,39.6,3909.0,77.8,1647.7,0
5381.3,70.9,6.61,162.9,60,14,29.3,2654.3,86.4,1795.7,0
3518.5,68.3,5.58,72.7,8,17,94.0,3814.8,75.3,1532.3,0
3944.0,65.3,0.66,110.1,101,11,89.3,4460.5,63.2,1173.0,0
8070.2,79.3,3.35,122.4,67,13,27.9,4507.4,70.5,1236.6,0
9028.5,65.7,4.47,103.4,2,2,41.7,2545.6,56.4,709.1,0
9498.9,55.4,1.5,98.3,22,3,78.6,4367.0,37.0,436.3,0
9475.4,64.8,3.59,153.0,70,5,28.8,956.6,86.2,348.2,1
1094.5,118.0,4.81,82.4,103,15,63.2,958.2,59.9,445.8,0
5933.0,72.9,2.62,156.4,104,12,73.0,2967.2,64.6,1874.5,1
690.7,75.6,6.25,190.3,36,11,68.9,3433.3,94.3,412.4,0
6594.3,86.1,6.72,134.8,108,11,73.6,1188.5,93.9,1475.1,1
5298.4,118.7,2.59,141.7,24,1,73.6,2624.8,64.0,450.8,1
10652.5,59.3,6.71,60.3,12,12,96.8,924.6,22.5,1953.1,0
4211.0,94.5,0.83,179.7,81,2,41.2,3209.4,49.7,796.5,0
1404.8,97.3,6.7,92.8,22,12,89.1,4347.9,90.3,883.1,1
1715.9,88.6,1.22,142.3,118,1,12.0,3819.4,41.6,868.6,0
9138.1,47.1,0.66,196.9,83,18,35.9,2202.3,94.9,1651.3,0
7418.6,94.1,5.13,139.3,73,8,14.4,4972.1,26.3,514.8,0
1213.5,45.1,3.78,158.7,76,19,68.6,3483.2,62.6,1678.9,0
1009.3,87.7,7.26,116.8,96,0,19.1,4168.6,58.7,1348.4,1
8411.6,99.2,2.91,59.1,117,12,86.1,3513.6,39.2,518.5,1
873.2,56.9,2.3,169.6,95,1,68.2,4952.4,91.1,224.3,0
9862.3,107.3,4.01,55.2,81,14,12.6,4196.1,66.4,1572.5,1
8474.9,42.4,3.65,155.1,23,18,74.3,2837.4,37.3,516.0,0
976.2,107.5,2.76,53.4,74,15,87.6,2151.0,48.8,1789.2,1
1018.1,76.8,5.55,179.3,63,10,69.5,3569.7,74.1,346.6,0
11839.7,57.4,6.08,73.6,30,14,12.7,3156.0,42.3,1271.1,0
4491.2,50.7,6.82,127.1,19,5,87.2,3332.1,86.0,1415.1,0
4447.7,116.3,7.78,139.6,26,13,75.9,2043.6,32.4,1349.6,1
9753.6,45.8,2.13,118.6,90,5,44.1,2429.3,39.8,700.5,0
11367.0,55.9,5.73,101.1,11,18,39.6,3011.4,30.9,1763.5,0
11832.0,67.8,3.15,120.2,20,4,53.2,4276.8,27.8,1562.6,1
9040.5,89.6,5.42,96.7,118,10,88.0,3933.1,42.5,1069.4,1
4515.1,83.6,3.81,115.7,56,3,32.7,1034.0,94.9,1246.3,0
1002.0,50.1,7.95,103.8,45,8,19.1,1605.0,27.1,1176.1,0
9325.8,63.2,5.83,134.9,68,8,87.8,620.0,36.0,1898.7,1
6700.9,59.1,7.62,85.7,47,16,12.4,535.8,40.4,1803.2,0
5090.7,57.1,6.68,198.3,76,7,92.0,1509.7,66.4,547.4,1
10876.3,72.9,7.22,125.1,89,14,37.5,4096.9,75.9,599.2,1
1334.4,96.3,6.52,79.1,120,8,55.7,4571.4,76.4,1964.7,1
5911.5,57.4,3.67,121.6,58,4,21.9,2263.0,20.6,549.5,0
136.2,69.3,2.01,180.0,10,3,91.2,3034.4,68.9,1911.6,0
5623.9,71.3,2.96,53.3,22,19,77.5,3677.2,67.3,1334.5,0
675.6,118.1,0.16,151.9,71,17,93.2,4788.2,58.8,195.2,0
1425.8,116.4,4.19,132.2,24,8,71.5,4608.2,48.4,737.9,0
1410.3,104.0,4.04,75.4,66,20,26.6,757.4,79.8,1004.7,0
7790.5,59.3,4.2,172.6,96,2,37.7,1616.7,45.8,1682.9,0
8952.5,45.4,7.79,105.3,85,8,53.8,721.2,37.3,724.3,1
7000.4,65.4,7.29,94.1,61,8,64.7,3274.4,43.3,690.1,0
11546.1,61.3,1.29,174.2,7,20,93.4,3697.2,53.0,1848.5,0
4498.4,80.5,2.95,145.8,72,3,44.6,1887.3,36.1,250.2,0
3428.5,102.2,3.39,184.7,117,20,73.3,4342.3,65.6,1147.9,0
10423.2,108.7,2.88,144.5,115,6,96.5,2537.7,86.3,1058.1,1
2683.2,107.6,6.39,161.1,38,6,23.7,4992.7,64.7,208.9,1
11558.7,68.8,4.19,175.5,21,7,87.6,501.8,53.5,266.7,1
145.9,95.0,4.58,58.2,8,20,47.9,992.7,79.8,825.7,0
11638.5,65.0,6.82,166.4,89,0,75.9,1858.1,76.1,354.9,1
517.9,44.9,6.45,142.1,28,8,36.4,614.8,47.5,1008.3,0
10693.7,96.1,1.06,60.4,92,11,40.1,4020.5,65.3,1256.9,1
6332.4,40.8,5.71,126.3,54,5,12.4,737.5,74.7,1413.7,0
11915.6,72.7,3.48,62.4,31,12,97.4,3870.4,38.4,1138.3,0
885.6,66.4,2.36,160.4,116,4,83.2,736.6,47.5,821.4,0
6646.3,95.5,0.4,132.0,100,20,18.5,1637.3,27.9,346.5,0
11631.6,101.3,3.9,193.0,89,18,100.0,4285.7,94.1,570.2,1
6277.2,64.3,2.84,77.5,116,0,64.5,4779.9,26.4,896.9,0
7552.8,104.9,2.01,140.9,120,17,86.8,2365.4,32.6,1855.8,0
8349.0,63.5,5.56,81.7,41,7,16.0,4864.7,56.0,484.9,1
5454.5,75.7,6.16,142.1,37,7,45.1,3321.0,84.9,885.4,0
7530.7,98.2,1.96,158.4,38,14,70.3,2371.3,46.7,1491.4,1
7011.8,95.4,0.4,158.3,51,18,19.6,4112.6,77.6,1439.9,0
10813.9,119.0,6.79,172.3,76,9,54.0,1829.0,70.7,1934.6,1
545.4,58.0,0.08,178.0,37,15,49.8,1696.1,67.9,462.7,0
3371.6,93.0,7.5,61.6,101,10,29.4,3454.5,83.4,131.4,1
11404.9,88.8,5.02,101.5,31,11,37.0,2257.2,21.1,712.4,1
10683.2,113.2,2.57,153.1,62,15,97.0,1111.6,89.7,384.4,1
5467.9,52.5,1.97,124.8,18,15,36.0,801.3,82.2,1142.1,0
7441.6,100.1,0.07,78.6,90,19,29.2,4045.3,90.3,1807.7,1
3328.6,85.5,1.88,132.9,6,2,58.3,3541.6,79.5,1407.6,0
2257.5,62.0,1.1,111.1,9,8,70.4,2353.1,85.9,358.0,0
5564.4,78.0,4.9,108.5,11,7,75.3,4533.0,35.2,320.6,0
4240.2,66.7,1.33,171.5,95,9,77.9,2348.9,43.9,1831.8,1
7003.9,86.3,4.23,111.1,119,12,13.3,3696.3,43.6,1026.5,1
932.8,111.1,4.72,54.0,110,17,45.4,4591.0,28.2,1855.0,0
11692.7,85.5,2.38,58.7,120,12,79.7,4283.2,74.7,1498.8,1
11834.5,90.5,0.28,178.4,2,12,91.4,2800.0,30.2,1987.4,1
8377.9,81.5,0.3,194.1,29,14,64.2,3562.9,23.9,1755.3,0
6433.2,44.1,0.21,153.3,110,12,14.7,2361.5,78.2,887.0,0
3714.3,58.6,5.91,104.7,51,15,45.7,3412.4,87.8,1540.6,0
9765.5,79.4,2.54,190.8,106,7,16.7,1659.0,77.3,995.3,0
8216.8,64.8,6.37,149.4,69,18,77.4,2456.3,81.9,542.8,0
1951.4,54.5,3.45,176.7,23,9,15.7,1443.0,64.7,558.0,0
10931.1,80.3,3.62,164.9,100,11,26.7,671.8,86.6,854.9,1
9870.4,65.8,4.1,106.9,7,13,47.5,3148.4,57.3,311.8,0
11397.6,60.6,5.7,121.8,56,5,51.6,4389.9,94.1,437.8,1
8708.6,77.1,2.19,77.9,77,20,46.6,615.1,27.8,1051.2,0
7361.0,50.7,0.97,93.8,106,8,51.7,1382.1,80.7,1912.5,0
5018.9,114.2,4.45,166.7,62,6,74.2,2570.8,68.1,1197.6,1
11192.7,109.4,2.62,184.1,74,5,43.2,3496.5,63.5,876.1,1
10392.8,96.6,3.54,158.7,100,0,59.3,1270.5,74.4,561.1,1
542.6,48.5,5.18,119.8,80,20,37.3,755.1,83.0,472.2,0
316.4,102.1,3.95,63.0,15,13,41.8,2835.7,84.7,1351.0,0
4517.6,104.6,4.96,58.5,53,5,65.2,4184.2,33.2,1711.8,1
9726.6,101.4,4.35,106.1,43,11,54.1,658.6,34.8,857.8,0
11847.3,49.1,5.92,119.6,83,16,75.1,2072.2,21.2,1146.3,1
1805.0,91.5,5.65,141.4,85,4,60.4,3485.8,29.9,1442.8,1
7129.6,106.7,4.27,51.0,120,10,82.3,1088.3,39.8,210.8,1
4570.7,86.2,5.43,198.5,35,4,49.9,1561.8,74.1,766.7,1
11639.0,91.7,6.99,104.6,79,11,54.2,2909.7,55.7,1486.5,0
10105.4,76.7,3.46,177.2,112,2,70.3,4789.5,76.8,1400.8,1
10059.9,82.3,3.3,130.2,14,8,29.9,1793.0,56.5,201.4,0
5624.3,42.8,6.11,69.6,93,5,44.7,2693.9,61.7,551.9,0
4977.8,91.1,4.66,169.6,69,1,66.2,2299.7,28.3,1391.9,1
3280.9,46.5,0.57,156.5,49,1,12.6,4538.3,78.2,615.7,0
676.5,74.8,7.14,129.1,18,11,49.3,823.5,76.9,1647.4,0
10376.7,63.4,0.25,127.2,51,7,63.9,3047.7,43.1,156.1,0
9754.8,83.6,5.99,63.1,1,1,97.1,4307.5,44.6,461.7,1
11996.6,50.7,6.07,148.4,27,8,88.9,4946.5,36.5,634.5,1
11959.6,95.3,7.62,186.7,64,15,35.3,3644.3,81.0,1858.1,1
6665.2,103.6,0.43,64.0,60,14,55.6,2209.7,76.0,1613.0,0
9227.8,53.1,4.77,89.5,91,13,15.1,2353.2,65.7,1779.9,0
11337.2,48.3,3.42,185.3,89,19,31.7,2082.6,37.9,936.9,0
10195.8,51.6,2.65,92.7,41,3,79.7,3216.3,32.9,1662.9,1
2968.2,110.2,0.72,148.1,21,3,21.1,3827.3,23.8,1721.6,0
5406.5,82.3,4.5,130.2,14,10,33.2,4187.6,23.4,859.9,0
1549.9,77.4,3.83,139.4,116,20,95.0,2374.7,34.0,1989.5,1
11448.6,48.5,0.84,112.4,117,17,84.1,3725.2,27.5,1717.4,0
7274.1,92.0,4.9,95.0,20,4,80.4,4623.0,61.7,1950.8,1
2743.7,109.4,5.9,57.3,92,1,87.8,4643.7,46.9,1746.3,1
8060.4,106.3,6.14,161.6,85,14,77.5,3668.1,53.4,1574.8,1
7417.5,90.1,7.24,161.9,87,10,20.9,3366.1,64.6,1893.3,1
4298.0,46.0,3.28,150.6,11,16,56.5,2891.9,69.4,897.7,0
1362.7,49.0,7.62,146.5,120,15,50.0,1324.4,68.6,1588.3,0
8058.9,43.9,6.92,86.6,66,14,38.0,1056.3,39.6,504.5,0
6243.7,60.6,2.37,53.4,84,2,85.1,2685.7,80.7,1492.3,0
9267.8,50.9,1.27,171.3,24,19,51.8,1217.5,88.8,1592.2,0
6242.0,60.8,3.48,123.7,119,14,15.4,3096.5,43.7,1461.4,0
10226.2,70.8,3.22,96.0,89,18,34.7,3405.7,21.3,1714.6,0
6622.9,115.4,4.61,65.3,37,12,30.6,2865.3,87.4,885.3,1
6731.3,88.8,4.67,59.4,86,15,89.9,663.9,89.3,1135.1,1
10519.8,106.8,6.0,102.3,24,11,68.3,759.8,23.8,120.3,1
4841.8,96.8,4.08,170.7,15,16,60.4,1010.0,20.4,377.5,1
1608.2,49.0,0.84,187.8,12,15,55.6,1191.4,81.2,1324.0,0
345.4,98.9,6.87,184.5,110,8,68.5,4954.5,42.6,1168.4,1
9061.6,62.0,2.48,188.0,95,5,77.9,2050.2,88.6,474.9,1
7443.7,91.1,7.77,186.2,107,18,59.9,1813.9,36.3,562.6,1
8449.0,67.3,0.94,129.1,64,12,94.4,735.2,84.6,753.8,1
2555.6,119.8,7.67,82.9,31,20,97.9,3358.9,25.1,1461.2,0
1636.5,61.1,0.73,169.7,53,7,99.6,3434.9,39.5,1258.5,0
174.5,62.3,1.85,82.1,94,11,70.2,1289.5,93.0,232.2,0
4207.1,114.5,0.37,90.1,105,8,93.9,4636.6,37.3,1543.9,0
7079.0,42.0,5.64,85.0,84,3,46.4,4102.2,30.0,599.1,0
4706.9,95.7,6.8,127.2,72,12,87.4,1536.4,84.3,1376.3,0
5249.7,98.0,3.47,98.3,44,1,91.8,2686.3,28.8,334.4,0
10849.9,106.9,7.43,73.1,30,2,91.4,2562.8,27.3,1996.1,1
4179.1,118.0,4.72,118.0,35,4,84.8,2068.3,44.3,252.6,0
6167.9,118.0,5.04,181.1,21,17,46.6,4179.4,67.6,1509.3,1
9403.8,45.2,6.76,135.6,111,20,24.3,991.7,73.3,1128.5,0
4758.5,105.7,2.37,181.8,104,13,40.1,2368.9,86.1,263.3,1
7465.0,91.7,2.83,79.4,63,1,79.1,2426.1,60.6,150.9,1
10348.4,91.8,7.25,75.0,92,14,31.0,2609.3,49.5,789.1,1
11394.2,50.3,7.21,136.3,103,7,53.0,4376.1,46.9,1624.2,1
1764.9,92.0,7.81,119.5,17,15,60.9,1481.8,83.5,178.2,0
11119.1,118.6,7.21,149.0,12,2,64.3,963.2,74.3,1438.4,1
5905.4,112.9,1.02,169.2,116,19,94.2,3280.1,87.9,1345.2,1
3098.9,75.1,6.59,162.7,114,19,69.5,1282.3,92.3,604.5,1
5509.6,43.2,3.28,191.3,18,4,80.8,837.2,42.5,247.2,0
11760.4,69.0,7.93,109.7,111,3,62.4,2419.9,59.7,1839.1,1
5911.4,106.1,3.78,81.0,119,11,85.0,1488.4,67.4,670.7,1
3945.0,96.1,4.43,132.6,92,18,33.7,2125.5,32.3,311.6,1
7600.8,76.7,4.24,66.6,60,14,28.9,1668.7,24.0,1394.9,0
2881.7,44.4,2.57,93.3,67,12,93.4,916.9,85.1,511.7,0
910.4,74.2,0.6,81.2,115,4,72.4,3021.6,60.2,1003.7,0
1546.6,77.5,7.17,109.5,15,11,70.4,621.6,62.8,195.8,0
1536.6,114.3,6.42,66.7,16,18,52.1,4848.7,61.6,1986.7,0
1822.8,91.3,1.12,54.8,22,1,43.9,2036.0,76.6,950.5,0
1665.9,64.9,6.21,148.5,118,6,60.0,3628.2,30.9,1998.3,1
7690.5,82.0,5.01,141.5,113,4,20.9,4146.6,66.1,832.8,1
2182.6,45.3,3.27,156.3,95,19,50.9,1756.0,55.2,760.9,0
4148.0,117.8,2.03,149.1,63,10,51.0,3869.3,87.3,1837.7,1
10761.5,68.8,6.88,67.1,31,17,58.5,4245.9,59.0,726.0,1
5687.5,78.2,5.6,93.7,1,17,67.1,1585.9,90.7,920.8,0
8010.7,68.4,4.38,69.4,75,6,96.2,4966.2,46.5,248.4,1
2067.8,94.6,4.88,176.4,6,9,68.7,593.1,92.5,1915.4,1
2307.5,93.0,0.73,162.0,87,19,89.5,1476.5,85.6,261.8,0
490.4,97.2,3.79,80.2,9,13,60.1,4010.1,63.8,1565.3,0
2027.2,61.5,1.55,101.2,52,19,66.4,1373.6,46.5,1123.4,0
3343.1,65.3,1.67,195.0,80,19,16.3,3642.2,48.2,216.7,0
2124.1,50.0,5.29,139.1,62,10,22.0,4349.9,78.0,103.2,0
1064.4,92.4,7.29,170.2,58,1,62.2,4816.5,63.5,1877.6,1
1447.6,43.2,3.23,89.7,102,12,45.6,2634.1,50.1,1510.1,0
5529.3,87.8,1.66,81.5,108,12,81.9,4870.0,67.7,1404.2,0
2476.0,109.6,5.19,167.6,19,8,58.9,2352.3,75.0,933.3,0
4371.2,111.3,6.97,152.9,109,16,89.4,1481.6,21.7,553.4,1
6041.0,75.9,5.99,152.1,13,14,97.5,2812.6,26.7,1391.7,0
8284.7,76.7,6.95,132.9,32,20,23.3,3424.2,27.1,1255.8,1
471.7,46.2,4.29,134.5,100,15,45.5,2560.8,37.4,1480.1,0
9592.9,93.7,6.02,160.4,9,9,69.8,3051.4,52.0,795.0,1
7534.8,105.7,1.12,90.5,110,19,37.5,2373.8,80.3,1975.2,0
981.1,59.6,2.79,102.9,110,11,34.0,2861.4,46.3,227.3,0
10482.9,73.7,3.12,180.7,49,4,83.2,4786.7,21.3,251.4,1
11050.5,107.1,4.09,96.3,37,19,98.2,2749.2,56.3,1842.1,1
732.9,110.2,7.43,131.9,31,16,79.6,1639.3,94.7,1330.6,0
3322.5,59.5,6.99,155.4,31,9,57.1,3914.4,46.2,720.0,0
9674.4,84.0,1.08,200.0,59,5,49.8,2019.1,92.1,1547.7,1
8979.1,55.4,1.38,115.3,55,20,58.6,4172.9,27.6,960.3,0
2214.3,48.2,2.86,114.2,19,19,51.7,755.8,33.0,140.1,0
2512.2,112.9,2.33,176.4,63,5,55.3,1994.8,74.3,1337.1,1
4445.7,105.6,4.92,170.8,2,11,28.3,924.6,57.6,561.9,0
5814.3,100.8,7.22,159.7,45,20,91.3,883.9,77.4,319.1,1
7419.1,43.9,7.7,119.5,96,18,77.9,3462.8,84.8,528.0,1
4427.0,107.5,5.23,98.6,43,1,71.3,2234.0,38.8,1004.7,1
5550.4,75.0,6.71,141.3,98,12,95.5,4421.7,71.2,194.7,1
8969.7,67.4,4.2,181.4,1,19,35.6,2823.8,65.6,1778.0,0
440.2,83.7,1.67,182.6,85,10,17.3,1829.0,84.6,1163.8,0
3029.2,47.3,4.2,66.3,61,14,84.4,3744.0,52.3,656.7,0
8560.2,100.5,4.44,114.3,3,12,99.9,3308.1,23.9,1405.3,0
10742.5,86.6,5.94,119.7,91,2,62.1,4098.2,63.1,1628.0,1
6140.1,54.9,1.76,196.6,44,13,15.3,3396.1,91.9,1266.5,0
6385.4,55.1,2.95,151.7,7,7,80.2,1251.6,21.1,484.7,0
1286.1,54.7,2.91,111.1,33,8,16.6,3516.4,38.0,309.5,0
5368.9,44.6,7.68,53.9,9,14,58.6,2262.0,43.7,1733.8,0
6391.4,87.0,3.55,134.8,30,17,35.0,2584.1,77.4,545.9,0
2909.6,107.2,6.04,64.4,18,7,92.4,4647.0,44.2,138.2,1
3230.9,41.4,6.01,175.2,56,10,50.6,2119.8,37.9,1321.5,0
4527.4,43.9,2.12,162.9,90,4,90.9,3253.8,68.6,390.5,0
240.9,85.8,4.57,119.1,84,14,36.9,2135.7,23.5,1982.8,0
3864.9,105.6,7.15,114.4,102,14,44.9,926.3,32.8,1752.5,1
2537.4,66.1,3.8,184.6,105,6,95.2,2540.9,50.6,1256.0,1
3930.0,68.0,7.56,93.3,119,20,28.1,3186.8,46.7,1684.3,1
1437.1,87.7,1.72,87.4,31,17,62.1,2333.8,46.0,994.0,0
10686.3,61.9,0.59,190.9,72,11,45.0,2258.0,28.1,1598.1,0
7123.1,42.1,7.13,171.4,63,11,79.7,4191.7,47.1,1328.4,1
8149.2,98.8,6.78,173.1,87,3,21.6,633.6,79.8,154.4,1
9470.1,90.1,7.94,79.3,50,10,49.3,1830.1,51.0,1902.6,1
5981.3,86.5,5.44,71.5,89,20,72.9,4152.9,64.0,1735.7,0
1043.0,99.3,7.49,53.9,111,5,46.6,4642.4,32.3,1911.5,1
6445.3,94.0,6.62,85.6,1,20,15.3,2355.3,25.2,1489.6,0
7042.1,56.5,6.76,166.1,110,9,73.5,4499.6,86.0,882.9,1
8945.3,68.2,4.55,86.0,82,14,55.3,1395.2,44.9,493.3,0
5179.9,50.1,3.06,159.4,19,0,11.0,1496.4,46.3,442.0,0
1531.0,50.4,7.48,87.8,115,16,65.1,4307.9,85.8,375.3,0
3405.3,94.1,3.46,109.3,106,2,92.8,4564.7,73.1,519.2,1
4357.0,108.7,4.31,197.5,64,10,20.0,1502.6,76.7,1146.2,1
7751.0,117.0,3.57,86.7,116,17,63.2,767.0,71.2,1399.1,1
6849.3,90.3,4.52,106.5,53,9,75.6,906.5,27.9,696.7,1
4273.2,54.7,3.76,95.2,6,20,16.4,1676.2,91.8,1142.6,0
11838.2,48.5,0.38,66.4,17,8,12.0,3926.5,88.2,748.4,0
7269.3,105.0,7.06,123.5,46,6,51.8,2795.0,37.7,1423.4,1
2846.7,86.3,3.56,106.8,109,10,81.2,2550.1,80.3,1978.1,0
1221.4,89.5,4.71,154.2,72,7,24.5,3128.6,50.7,1409.1,0
1834.3,102.5,1.11,172.6,118,1,85.3,4506.0,71.3,212.2,1
2951.5,96.3,0.03,131.6,106,4,69.1,906.9,32.4,1006.7,1
1928.2,106.8,1.96,54.8,73,8,39.9,3626.3,60.4,1563.7,0
2238.8,44.5,5.64,142.8,101,0,56.4,4670.6,29.5,1130.3,1
3421.1,99.8,0.79,58.3,55,16,96.9,1460.1,60.2,1907.0,0
2080.5,108.1,7.27,142.5,91,9,29.5,4270.0,38.3,204.1,1
10761.2,62.9,1.72,152.8,100,7,55.0,3641.1,53.9,653.2,1
962.8,91.2,1.64,79.7,6,17,66.2,565.1,70.1,519.4,0
6294.1,65.1,1.45,172.9,70,9,22.4,1542.3,85.8,1558.5,0
4924.8,116.6,0.11,186.7,109,8,13.9,3226.3,32.4,1095.2,1
11788.5,42.7,6.17,172.0,68,3,11.2,2760.8,87.0,362.9,0
1344.5,86.4,7.0,95.8,86,1,39.2,2875.7,49.3,642.6,1
4774.3,53.3,4.91,138.0,40,18,16.7,1543.7,83.3,1093.1,0
11633.6,97.0,1.51,187.2,91,9,82.3,3537.5,58.4,1992.6,1
10386.1,54.1,2.28,98.1,101,16,99.8,1698.9,84.7,792.2,0
9804.9,58.8,3.81,173.0,66,2,15.5,2252.5,69.7,398.0,0
3094.8,79.5,7.63,51.4,9,20,48.9,2160.1,58.2,1044.4,0
2050.7,113.2,1.98,50.5,11,18,12.3,3524.1,43.4,689.4,0
8023.7,56.9,5.85,164.0,20,18,22.1,906.1,92.7,1175.3,0
11152.5,51.5,3.52,164.2,116,18,39.1,1424.9,80.1,986.7,0
6681.2,100.7,2.38,168.3,43,18,45.4,1402.2,48.6,1410.0,0
6859.4,80.0,3.65,189.5,103,14,94.6,987.9,32.5,1837.2,1
3359.7,112.9,0.57,67.7,58,17,45.6,1434.2,78.5,481.0,0
9233.9,51.7,6.39,84.8,78,16,54.7,3231.8,94.2,1660.2,0
